,First_pokemon,Second_pokemon,Winner
41557,563,319,319
41558,431,150,150
41559,92,267,92
41560,317,23,23
41561,693,295,295
41562,52,277,277
41563,460,575,460
41564,334,464,464
41565,501,444,444
41566,615,24,615
41567,257,155,257
41568,522,381,381
41569,629,48,629
41570,324,262,262
41571,219,684,684
41572,529,661,529
41573,281,177,177
41574,213,613,613
41575,246,264,264
41576,125,288,125
41577,129,192,192
41578,162,649,649
41579,206,218,206
41580,113,499,499
41581,347,201,347
41582,119,716,716
41583,443,271,271
41584,119,159,119
41585,123,387,123
41586,254,102,254
41587,91,416,91
41588,90,361,361
41589,102,628,628
41590,317,138,317
41591,142,330,142
41592,204,314,314
41593,681,450,450
41594,479,169,169
41595,372,705,705
41596,18,103,18
41597,158,224,224
41598,8,94,94
41599,130,251,251
41600,280,239,239
41601,319,378,319
41602,208,540,540
41603,657,44,657
41604,25,486,486
41605,600,211,211
41606,434,299,434
41607,356,306,306
41608,13,564,564
41609,181,57,57
41610,252,165,252
41611,410,242,242
41612,398,267,398
41613,173,562,562
41614,645,319,645
41615,108,211,211
41616,608,56,56
41617,153,479,479
41618,406,710,406
41619,581,699,581
41620,111,72,111
41621,41,479,479
41622,121,372,121
41623,257,1,257
41624,658,589,658
41625,128,687,128
41626,361,399,361
41627,578,173,578
41628,308,324,308
41629,691,309,309
41630,61,413,61
41631,500,587,587
41632,144,194,144
41633,8,369,8
41634,24,599,599
41635,294,653,653
41636,336,565,336
41637,66,161,66
41638,249,386,249
41639,576,569,569
41640,244,291,291
41641,354,470,470
41642,429,549,429
41643,561,504,561
41644,658,353,658
41645,373,610,373
41646,268,445,445
41647,125,435,125
41648,578,22,22
41649,707,171,707
41650,701,616,701
41651,50,634,50
41652,655,144,655
41653,555,531,555
41654,653,142,142
41655,387,302,302
41656,372,525,372
41657,637,444,637
41658,298,383,383
41659,688,597,688
41660,404,245,245
41661,166,124,124
41662,467,118,467
41663,115,392,392
41664,72,37,72
41665,370,131,370
41666,631,492,492
41667,532,236,236
41668,376,414,376
41669,175,229,229
41670,463,128,128
41671,489,381,381
41672,646,487,646
41673,320,12,12
41674,362,585,362
41675,19,576,19
41676,583,482,482
41677,359,701,701
41678,685,648,648
41679,252,658,658
41680,5,328,328
41681,702,6,702
41682,199,630,630
41683,645,222,645
41684,147,99,99
41685,122,707,122
41686,216,162,162
41687,178,303,178
41688,466,607,466
41689,18,411,18
41690,468,57,57
41691,247,509,509
41692,687,191,687
41693,493,280,493
41694,3,13,3
41695,561,111,111
41696,154,109,154
41697,476,323,476
41698,328,266,266
41699,531,127,127
41700,404,475,475
41701,285,558,558
41702,338,344,344
41703,461,116,461
41704,257,468,468
41705,104,35,35
41706,645,323,645
41707,553,142,142
41708,328,662,328
41709,646,89,646
41710,59,247,59
41711,191,257,257
41712,583,376,376
41713,275,69,275
41714,426,371,426
41715,6,232,6
41716,393,159,159
41717,212,605,212
41718,653,438,438
41719,409,97,97
41720,583,22,22
41721,269,483,483
41722,37,148,148
41723,68,137,68
41724,659,281,659
41725,472,340,472
41726,227,476,227
41727,442,337,442
41728,643,498,643
41729,432,74,432
41730,108,548,548
41731,15,42,15
41732,20,579,20
41733,213,293,293
41734,344,628,628
41735,569,261,569
41736,387,21,21
41737,487,78,78
41738,514,23,514
41739,584,557,584
41740,74,628,628
41741,565,432,565
41742,185,289,289
41743,93,373,373
41744,399,624,624
41745,58,634,58
41746,41,17,17
41747,334,632,632
41748,656,163,656
41749,365,166,166
41750,139,600,139
41751,426,413,426
41752,664,498,498
41753,154,574,154
41754,264,540,264
41755,477,31,31
41756,93,609,93
41757,542,540,542
41758,719,488,719
41759,719,688,719
41760,454,675,454
41761,497,324,324
41762,692,91,91
41763,632,553,632
41764,701,420,701
41765,580,490,490
41766,304,421,304
41767,49,5,49
41768,502,65,65
41769,423,530,530
41770,280,156,156
41771,365,171,171
41772,311,302,302
41773,378,642,642
41774,674,346,346
41775,70,521,521
41776,181,254,254
41777,513,635,635
41778,548,62,62
41779,119,25,25
41780,199,307,199
41781,475,101,475
41782,573,543,573
41783,647,641,641
41784,684,442,684
41785,658,391,658
41786,535,115,115
41787,445,601,445
41788,105,65,65
41789,361,256,256
41790,1,642,642
41791,591,88,591
41792,627,678,678
41793,260,508,508
41794,475,7,475
41795,625,386,625
41796,583,209,583
41797,461,572,461
41798,335,433,335
41799,522,517,522
41800,6,446,6
41801,554,569,569
41802,423,522,522
41803,561,175,561
41804,583,321,321
41805,689,215,215
41806,158,634,634
41807,702,657,702
41808,18,29,18
41809,353,355,353
41810,542,315,542
41811,470,683,470
41812,488,563,488
41813,41,52,52
41814,410,207,207
41815,387,397,397
41816,479,225,479
41817,131,61,61
41818,613,311,311
41819,257,615,615
41820,224,661,661
41821,485,468,468
41822,28,214,214
41823,131,126,126
41824,654,416,654
41825,88,523,523
41826,322,128,128
41827,596,247,247
41828,637,316,637
41829,422,150,150
41830,361,328,361
41831,479,714,479
41832,352,383,383
41833,352,42,42
41834,479,302,479
41835,455,491,491
41836,101,282,101
41837,647,150,150
41838,241,384,241
41839,671,314,314
41840,127,181,127
41841,632,447,632
41842,425,115,115
41843,551,383,383
41844,228,352,228
41845,360,517,517
41846,303,200,200
41847,578,258,258
41848,2,625,625
41849,359,326,359
41850,710,241,241
41851,451,620,620
41852,669,267,267
41853,144,378,144
41854,254,233,254
41855,386,256,386
41856,353,323,353
41857,224,337,337
41858,568,521,521
41859,323,401,323
41860,518,319,319
41861,202,131,131
41862,20,156,20
41863,8,410,8
41864,417,497,497
41865,381,453,381
41866,293,169,169
41867,591,338,338
41868,361,635,635
41869,185,705,705
41870,58,535,535
41871,459,351,351
41872,649,376,376
41873,671,551,671
41874,184,149,149
41875,129,434,129
41876,676,222,676
41877,207,505,207
41878,220,409,409
41879,38,711,38
41880,657,454,657
41881,434,298,434
41882,673,405,405
41883,429,32,429
41884,4,605,4
41885,74,139,139
41886,376,679,376
41887,349,43,43
41888,392,677,392
41889,688,177,177
41890,693,469,469
41891,615,386,386
41892,319,576,319
41893,501,25,25
41894,479,710,479
41895,167,343,343
41896,179,167,179
41897,641,627,641
41898,389,537,537
41899,515,187,515
41900,674,34,34
41901,317,666,666
41902,211,384,384
41903,467,332,467
41904,42,557,42
41905,47,358,358
41906,221,239,239
41907,157,53,53
41908,679,170,170
41909,34,375,375
41910,106,4,106
41911,428,370,428
41912,169,508,169
41913,143,383,383
41914,522,349,349
41915,195,361,361
41916,657,681,681
41917,237,294,237
41918,638,8,638
41919,637,327,637
41920,62,395,62
41921,74,67,67
41922,198,115,198
41923,445,396,396
41924,643,48,643
41925,612,687,612
41926,294,97,97
41927,33,334,334
41928,300,101,101
41929,644,187,644
41930,664,285,285
41931,612,640,640
41932,39,409,409
41933,301,306,301
41934,428,456,428
41935,495,468,468
41936,643,271,643
41937,134,102,134
41938,686,249,686
41939,401,404,404
41940,116,711,116
41941,558,319,319
41942,675,422,675
41943,144,121,121
41944,408,157,157
41945,122,23,122
41946,575,43,575
41947,283,296,296
41948,318,623,318
41949,64,378,64
41950,88,411,411
41951,195,410,195
41952,252,493,493
41953,18,366,18
41954,183,175,183
41955,487,387,487
41956,63,307,63
41957,115,17,115
41958,461,506,461
41959,112,626,626
41960,620,610,620
41961,136,585,585
41962,214,315,214
41963,180,256,256
41964,492,591,492
41965,15,328,15
41966,322,169,169
41967,459,162,162
41968,403,649,649
41969,118,646,646
41970,599,351,351
41971,472,513,472
41972,19,605,19
41973,241,227,241
41974,290,413,290
41975,537,400,537
41976,418,342,418
41977,383,634,383
41978,156,28,156
41979,304,303,303
41980,48,490,490
41981,648,234,648
41982,417,699,417
41983,640,321,640
41984,256,331,256
41985,648,382,648
41986,221,193,193
41987,512,712,512
41988,15,249,15
41989,31,357,357
41990,39,282,282
41991,667,281,667
41992,310,294,310
41993,229,286,229
41994,521,134,521
41995,616,479,479
41996,493,663,663
41997,264,254,254
41998,631,669,631
41999,8,44,8
42000,653,648,648
42001,48,479,479
42002,427,334,427
42003,615,212,615
42004,487,650,487
42005,127,487,487
42006,693,648,648
42007,422,670,670
42008,323,95,323
42009,663,617,617
42010,485,113,485
42011,237,678,678
42012,542,11,542
42013,362,366,362
42014,142,47,142
42015,426,498,426
42016,381,636,381
42017,479,115,115
42018,576,632,632
42019,268,479,479
42020,642,585,642
42021,58,136,136
42022,326,657,657
42023,152,303,303
42024,139,257,257
42025,247,48,247
42026,129,451,129
42027,285,173,285
42028,441,221,441
42029,254,109,254
42030,711,99,99
42031,74,413,413
42032,181,449,449
42033,460,165,460
42034,470,538,470
42035,257,660,257
42036,541,685,685
42037,171,9,9
42038,299,262,262
42039,532,386,386
42040,715,578,715
42041,362,56,362
42042,417,344,344
42043,271,588,588
42044,483,159,483
42045,193,708,193
42046,438,672,672
42047,280,664,280
42048,414,558,414
42049,367,139,139
42050,9,324,9
42051,420,530,530
42052,14,417,417
42053,719,454,454
42054,349,361,349
42055,375,265,375
42056,579,567,567
42057,201,629,629
42058,212,636,212
42059,208,191,191
42060,312,413,312
42061,319,521,319
42062,457,561,561
42063,34,577,34
42064,331,3,3
42065,703,29,703
42066,146,165,146
42067,466,15,15
42068,378,398,398
42069,444,115,115
42070,623,275,275
42071,398,203,398
42072,469,61,469
42073,710,457,457
42074,516,469,516
42075,270,78,78
42076,644,470,470
42077,294,663,663
42078,49,422,49
42079,690,274,274
42080,269,221,269
42081,576,345,576
42082,258,181,181
42083,123,645,123
42084,686,137,686
42085,476,459,459
42086,183,709,709
42087,166,296,296
42088,566,208,566
42089,548,115,115
42090,709,360,709
42091,451,551,551
42092,64,438,438
42093,391,57,57
42094,353,374,353
42095,207,531,207
42096,69,719,719
42097,540,263,263
42098,193,175,193
42099,717,340,717
42100,123,249,249
42101,641,521,641
42102,280,427,427
42103,594,88,594
42104,621,142,142
42105,293,255,255
42106,695,65,65
42107,713,613,613
42108,111,208,208
42109,469,218,469
42110,3,664,3
42111,30,109,30
42112,290,118,118
42113,574,265,574
42114,309,634,309
42115,379,663,663
42116,367,459,367
42117,169,533,169
42118,83,708,708
42119,271,238,238
42120,597,346,346
42121,471,306,471
42122,286,339,286
42123,700,421,421
42124,397,470,470
42125,371,290,371
42126,320,11,320
42127,116,68,116
42128,307,495,495
42129,599,399,399
42130,640,417,640
42131,649,87,649
42132,687,679,687
42133,171,268,171
42134,81,648,648
42135,95,654,654
42136,312,33,312
42137,365,445,445
42138,461,487,461
42139,334,180,334
42140,548,539,539
42141,398,100,100
42142,565,1,1
42143,212,296,212
42144,454,548,454
42145,312,278,312
42146,260,605,260
42147,199,532,532
42148,373,429,429
42149,555,310,310
42150,296,433,433
42151,355,392,392
42152,711,308,308
42153,689,414,689
42154,487,329,487
42155,546,334,334
42156,642,117,642
42157,277,621,277
42158,582,161,582
42159,490,470,490
42160,124,6,6
42161,134,330,330
42162,395,701,701
42163,508,115,115
42164,444,213,444
42165,285,80,285
42166,302,79,302
42167,252,573,573
42168,209,635,635
42169,58,170,170
42170,6,306,6
42171,211,530,530
42172,692,419,419
42173,443,719,719
42174,595,34,34
42175,537,390,537
42176,121,6,121
42177,15,229,15
42178,189,497,497
42179,115,138,115
42180,32,380,380
42181,90,85,85
42182,481,461,461
42183,11,346,346
42184,94,184,94
42185,301,196,196
42186,106,97,106
42187,307,433,307
42188,299,215,215
42189,573,20,573
42190,682,279,279
42191,210,275,275
42192,333,349,349
42193,655,513,655
42194,198,180,198
42195,107,623,623
42196,178,721,178
42197,568,16,568
42198,673,382,382
42199,534,141,141
42200,36,16,36
42201,412,479,479
42202,683,579,579
42203,125,612,125
42204,438,531,531
42205,517,67,67
42206,432,255,432
42207,576,420,576
42208,61,395,61
42209,375,65,65
42210,6,80,6
42211,666,235,666
42212,109,579,109
42213,476,254,254
42214,6,408,6
42215,277,4,277
42216,97,452,452
42217,205,449,205
42218,366,108,366
42219,173,89,89
42220,311,405,311
42221,535,533,535
42222,252,493,493
42223,338,229,229
42224,609,377,609
42225,517,9,9
42226,255,429,429
42227,46,577,46
42228,153,699,153
42229,236,318,318
42230,349,134,134
42231,570,54,570
42232,393,260,260
42233,710,429,429
42234,313,279,313
42235,231,580,580
42236,115,583,115
42237,4,686,4
42238,706,333,706
42239,98,659,659
42240,8,589,589
42241,54,181,181
42242,419,151,419
42243,4,615,615
42244,435,414,435
42245,273,539,539
42246,537,636,537
42247,637,50,637
42248,96,211,211
42249,422,367,367
42250,210,547,547
42251,584,644,644
42252,95,606,95
42253,386,55,386
42254,404,315,315
42255,161,361,361
42256,641,104,641
42257,625,668,668
42258,54,590,590
42259,719,254,719
42260,477,115,115
42261,223,66,223
42262,637,608,637
42263,459,603,603
42264,479,375,479
42265,712,234,234
42266,712,717,717
42267,402,194,402
42268,363,177,177
42269,275,439,275
42270,381,461,461
42271,470,6,6
42272,585,161,585
42273,675,702,702
42274,645,575,645
42275,363,684,684
42276,451,415,415
42277,156,79,79
42278,428,95,428
42279,201,304,201
42280,506,300,506
42281,240,686,240
42282,522,171,522
42283,659,105,659
42284,127,466,127
42285,555,282,282
42286,111,686,686
42287,246,349,246
42288,146,681,146
42289,248,661,661
42290,298,429,429
42291,102,506,506
42292,568,313,313
42293,209,276,276
42294,644,359,359
42295,426,624,426
42296,361,173,361
42297,91,671,671
42298,303,243,243
42299,388,701,701
42300,226,39,226
42301,558,89,89
42302,346,631,631
42303,256,694,694
42304,305,408,408
42305,78,447,78
42306,588,305,588
42307,498,367,367
42308,107,514,514
42309,184,68,68
42310,680,661,661
42311,266,231,231
42312,651,450,651
42313,340,203,203
42314,710,376,376
42315,324,574,324
42316,712,191,191
42317,341,382,382
42318,622,354,354
42319,97,327,97
42320,281,136,136
42321,169,154,169
42322,471,554,471
42323,181,322,181
42324,469,515,469
42325,22,398,398
42326,172,254,254
42327,347,215,215
42328,698,75,698
42329,445,363,445
42330,362,394,362
42331,50,150,150
42332,53,489,53
42333,88,145,145
42334,428,235,428
42335,101,487,101
42336,272,662,662
42337,78,541,78
42338,17,386,386
42339,3,85,85
42340,371,460,371
42341,555,323,555
42342,383,701,701
42343,318,681,318
42344,405,447,405
42345,422,144,144
42346,448,282,282
42347,372,6,6
42348,233,135,135
42349,513,699,513
42350,641,610,641
42351,8,268,8
42352,195,698,698
42353,124,62,124
42354,479,306,479
42355,17,473,17
42356,539,600,539
42357,229,678,678
42358,139,94,94
42359,150,267,150
42360,321,96,321
42361,536,479,479
42362,146,448,448
42363,180,230,230
42364,605,597,605
42365,262,682,262
42366,513,178,178
42367,434,582,434
42368,96,479,479
42369,150,479,150
42370,648,101,101
42371,641,386,386
42372,24,63,63
42373,268,3,3
42374,312,142,142
42375,61,635,635
42376,401,112,112
42377,131,376,376
42378,361,119,119
42379,159,381,381
42380,26,353,26
42381,263,312,312
42382,52,354,354
42383,479,518,479
42384,219,403,403
42385,162,171,162
42386,592,386,386
42387,154,690,154
42388,693,182,693
42389,327,218,327
42390,687,511,687
42391,410,666,666
42392,331,66,66
42393,523,629,523
42394,182,257,257
42395,536,272,272
42396,378,434,434
42397,200,3,200
42398,376,535,376
42399,190,276,276
42400,434,578,434
42401,481,91,481
42402,198,580,198
42403,708,283,708
42404,700,432,432
42405,471,393,471
42406,45,208,45
42407,348,214,214
42408,345,49,49
42409,320,542,542
42410,248,176,248
42411,443,24,24
42412,125,522,125
42413,96,350,350
42414,248,282,282
42415,408,624,624
42416,350,286,350
42417,324,674,674
42418,42,322,42
42419,328,721,721
42420,409,278,409
42421,255,324,255
42422,221,12,12
42423,661,375,661
42424,407,39,407
42425,676,20,676
42426,339,659,339
42427,572,169,169
42428,97,644,644
42429,296,6,6
42430,231,639,639
42431,135,493,135
42432,282,186,282
42433,384,648,384
42434,224,188,188
42435,167,341,341
42436,127,413,127
42437,628,721,628
42438,164,380,380
42439,347,321,347
42440,493,300,493
42441,437,193,193
42442,153,137,153
42443,145,139,145
42444,647,70,647
42445,106,438,106
42446,254,413,254
42447,492,509,492
42448,289,526,289
42449,709,615,615
42450,512,349,512
42451,386,225,386
42452,579,290,290
42453,144,201,144
42454,180,412,180
42455,539,699,539
42456,682,190,190
42457,65,467,65
42458,423,155,423
42459,572,435,435
42460,142,592,142
42461,310,441,310
42462,373,45,373
42463,32,677,677
42464,224,647,647
42465,179,475,475
42466,473,126,126
42467,648,419,648
42468,473,243,243
42469,437,238,437
42470,225,134,225
42471,212,94,212
42472,567,323,567
42473,622,348,348
42474,211,641,641
42475,25,641,641
42476,41,325,325
42477,287,121,121
42478,196,436,196
42479,349,577,577
42480,511,519,511
42481,580,282,282
42482,150,671,150
42483,447,396,396
42484,246,214,214
42485,302,644,644
42486,569,207,207
42487,273,6,6
42488,260,134,134
42489,549,719,719
42490,49,334,49
42491,57,138,57
42492,377,662,662
42493,341,20,20
42494,480,546,480
42495,473,632,632
42496,139,569,569
42497,426,502,426
42498,642,263,642
42499,704,340,340
42500,314,453,314
42501,362,606,362
42502,376,90,376
42503,706,280,706
42504,324,48,324
42505,223,528,528
42506,212,618,212
42507,313,689,313
42508,432,542,432
42509,451,513,451
42510,506,553,553
42511,81,518,81
42512,30,590,30
42513,653,473,473
42514,479,38,38
42515,254,635,254
42516,564,528,564
42517,296,99,99
42518,564,269,564
42519,558,421,558
42520,663,633,663
42521,483,521,521
42522,499,212,212
42523,647,242,647
42524,21,654,654
42525,373,205,373
42526,149,260,149
42527,540,383,383
42528,416,224,224
42529,3,57,57
42530,350,370,370
42531,660,545,545
42532,595,284,595
42533,238,269,269
42534,463,687,687
42535,66,589,66
42536,696,33,33
42537,386,37,386
42538,313,536,313
42539,632,255,632
42540,555,302,555
42541,641,492,641
42542,303,529,529
42543,455,702,702
42544,376,110,376
42545,661,605,661
42546,649,523,523
42547,335,49,49
42548,551,588,551
42549,15,64,64
42550,598,529,598
42551,87,326,326
42552,236,46,236
42553,84,212,84
42554,351,57,57
42555,308,521,308
42556,601,605,601
42557,205,80,205
42558,552,331,552
42559,157,636,157
42560,614,530,530
42561,120,674,120
42562,293,284,284
42563,558,198,558
42564,226,540,226
42565,634,84,84
42566,195,373,373
